time,latitude (degree_north),longitude (degree_east),sea_water_pressure (dbar),sea_water_absolute_salinity (g kg-1),sea_water_conservative_temperature (degree_C)
2022-03-10 10:30:00+00:00,-80.6582833,174.4613,415.8719486705872,34.818952475158035,-2.0704344097205243
2022-03-10 11:00:00+00:00,-80.6582833,174.4613,415.8699063677108,34.818988552046264,-2.070351609399461
2022-03-10 11:30:00+00:00,-80.6582833,174.4613,415.8678988622585,34.81902437739765,-2.0702640184535706
2022-03-10 12:00:00+00:00,-80.6582833,174.4613,415.86592846619226,34.81906000882532,-2.0701715250778245
2022-03-10 12:30:00+00:00,-80.6582833,174.4613,415.8639973590106,34.81909549900524,-2.070074042564663
2022-03-10 13:00:00+00:00,-80.6582833,174.4613,415.8621075797841,34.81913089535065,-2.069971509386469
2022-03-10 13:30:00+00:00,-80.6582833,174.4613,415.8602610197236,34.819166239725675,-2.0698638891412946
2022-03-10 14:00:00+00:00,-80.6582833,174.4613,415.85845941532006,34.819201568199574,-2.069751170363967
2022-03-10 14:30:00+00:00,-80.6582833,174.4613,415.8567043420885,34.819236910842655,-2.06963336620551
2022-03-10 15:00:00+00:00,-80.6582833,174.4613,415.85499720895,34.81927229156456,-2.069510513984573
2022-03-10 15:30:00+00:00,-80.6582833,174.4613,415.8533392532813,34.819307727995685,-2.069382674615277
2022-03-10 16:00:00+00:00,-80.6582833,174.4613,415.8517315366584,34.81934323141177,-2.069249931916562
2022-03-10 16:30:00+00:00,-80.6582833,174.4613,415.8501749413202,34.81937880670205,-2.069112391808727
2022-03-10 17:00:00+00:00,-80.6582833,174.4613,415.84867016737314,34.819414452380585,-2.0689701814035266
2022-03-10 17:30:00+00:00,-80.6582833,174.4613,415.847217730756,34.8194501606405,-2.068823447994732
2022-03-10 18:00:00+00:00,-80.6582833,174.4613,415.8458179619803,34.81948591745048,-2.0686723579565784
2022-03-10 18:30:00+00:00,-80.6582833,174.4613,415.8444710056593,34.81952170269268,-2.068517095557951
2022-03-10 19:00:00+00:00,-80.6582833,174.4613,415.8431768208342,34.81955749034095,-2.068357861700572
2022-03-10 19:30:00+00:00,-80.6582833,174.4613,415.84193518210407,34.81959324867808,-2.068194872589812
2022-03-10 20:00:00+00:00,-80.6582833,174.4613,415.8407456815608,34.81962894055076,-2.068028358346983
2022-03-10 20:30:00+00:00,-80.6582833,174.4613,415.8396077315296,34.81966452366024,-2.0678585615722387
2022-03-10 21:00:00+00:00,-80.6582833,174.4613,415.8385205681074,34.81969995088722,-2.067685735867361
2022-03-10 21:30:00+00:00,-80.6582833,174.4613,415.8374832554952,34.81973517064867,-2.067510144327832
2022-03-10 22:00:00+00:00,-80.6582833,174.4613,415.83649469110674,34.81977012728447,-2.0673320580136023
2022-03-10 22:30:00+00:00,-80.6582833,174.4613,415.8355536114428,34.81980476147157,-2.0671517544079747
2022-03-10 23:00:00+00:00,-80.6582833,174.4613,415.8346585987093,34.819839010663166,-2.066969515873925
2022-03-10 23:30:00+00:00,-80.6582833,174.4613,415.8338080881566,34.81987280955021,-2.066785628117088
2022-03-11 00:00:00+00:00,-80.6582833,174.4613,415.8330003761141,34.81990609054277,-2.066600378664466
2022-03-11 00:30:00+00:00,-80.6582833,174.4613,415.8322336286901,34.81993878426816,-2.0664140553676367
2022-03-11 01:00:00+00:00,-80.6582833,174.4613,415.8315058911038,34.819970820083185,-2.0662269449389985
2022-03-11 01:30:00+00:00,-80.6582833,174.4613,415.830815097612,34.820002126597466,-2.0660393315292334
2022-03-11 02:00:00+00:00,-80.6582833,174.4613,415.8301590819919,34.82003263220485,-2.065851495353748
2022-03-11 02:30:00+00:00,-80.6582833,174.4613,415.8295355885372,34.82006226561994,-2.065663711375465
2022-03-11 03:00:00+00:00,-80.6582833,174.4613,415.8289422835194,34.820090956416635,-2.0654762480508366
2022-03-11 03:30:00+00:00,-80.6582833,174.4613,415.8283767670698,34.82011863556576,-2.0652893661454907
2022-03-11 04:00:00+00:00,-80.6582833,174.4613,415.8278365854273,34.82014523596857,-2.0651033176253497
2022-03-11 04:30:00+00:00,-80.6582833,174.4613,415.8273192435008,34.82017069298334,-2.064918344628527
2022-03-11 05:00:00+00:00,-80.6582833,174.4613,415.8268222176895,34.8201949449419,-2.0647346785226675
2022-03-11 05:30:00+00:00,-80.6582833,174.4613,415.82634296890393,34.820217933653325,-2.064552539051846
2022-03-11 06:00:00+00:00,-80.6582833,174.4613,415.8258789557283,34.820239604891924,-2.0643721335765104
2022-03-11 06:30:00+00:00,-80.6582833,174.4613,415.8254276476624,34.82025990886668,-2.0641936564092664
2022-03-11 07:00:00+00:00,-80.6582833,174.4613,415.8249865383826,34.82027880066974,-2.0640172882486576
2022-03-11 07:30:00+00:00,-80.6582833,174.4613,415.8245531589573,34.820296240701126,-2.0638431957124186
2022-03-11 08:00:00+00:00,-80.6582833,174.4613,415.8241250909531,34.82031219506739,-2.063671530971093
2022-03-11 08:30:00+00:00,-80.6582833,174.4613,415.8236999793693,34.82032663595204,-2.0635024314822035
2022-03-11 09:00:00+00:00,-80.6582833,174.4613,415.8232755453336,34.820339541955306,-2.0633360198245687
2022-03-11 09:30:00+00:00,-80.6582833,174.4613,415.822849598497,34.820350898401585,-2.063172403631697
2022-03-11 10:00:00+00:00,-80.6582833,174.4613,415.8224200490636,34.82036069761246,-2.063011675622646
2022-03-11 10:30:00+00:00,-80.6582833,174.4613,415.8219849193912,34.82036893914393,-2.062853913728075
2022-03-11 11:00:00+00:00,-80.6582833,174.4613,415.8215423551028,34.820375629986074,-2.062699181308643
2022-03-11 11:30:00+00:00,-80.6582833,174.4613,415.82109063564747,34.8203807847241,-2.0625475274624194
2022-03-11 12:00:00+00:00,-80.6582833,174.4613,415.8206281842516,34.82038442565948,-2.0623989874174304
2022-03-11 12:30:00+00:00,-80.6582833,174.4613,415.820153577204,34.82038658289052,-2.0622535830050093
2022-03-11 13:00:00+00:00,-80.6582833,174.4613,415.8196655524214,34.82038729435136,-2.062111323209111
