time,latitude (degree_north),longitude (degree_east),sea_water_pressure (dbar),sea_water_absolute_salinity (g kg-1),sea_water_conservative_temperature (degree_C)
2018-10-09T00:30:00Z,-80.6582833,174.4613,328.02260691979143,34.712836263779295,-2.135370178254207
2018-10-09T01:00:00Z,-80.6582833,174.4613,328.02101040490845,34.7127589906555,-2.1353816125152543
2018-10-09T01:30:00Z,-80.6582833,174.4613,328.01936423881205,34.712673804392274,-2.135393179966896
2018-10-09T02:00:00Z,-80.6582833,174.4613,328.01766839243464,34.71258088344548,-2.1354048922318385
2018-10-09T02:30:00Z,-80.6582833,174.4613,328.0159228718695,34.71248043934744,-2.135416760688156
2018-10-09T03:00:00Z,-80.6582833,174.4613,328.01412772764274,34.71237271643097,-2.1354287963651
2018-10-09T03:30:00Z,-80.6582833,174.4613,328.0122830644775,34.71225799139551,-2.1354410098384315
2018-10-09T04:00:00Z,-80.6582833,174.4613,328.0103890514829,34.71213657271348,-2.1354534111257446
2018-10-09T04:30:00Z,-80.6582833,174.4613,328.0084459327017,34.712008799875775,-2.1354660095822675
2018-10-09T05:00:00Z,-80.6582833,174.4613,328.0064540379393,34.71187504247602,-2.1354788137976244
2018-10-09T05:30:00Z,-80.6582833,174.4613,328.00441379380123,34.71173569913407,-2.1354918314940305
2018-10-09T06:00:00Z,-80.6582833,174.4613,328.0023257348549,34.7115911962597,-2.135505069426397
2018-10-09T06:30:00Z,-80.6582833,174.4613,328.00019051483594,34.7114419866586,-2.135518533284816
2018-10-09T07:00:00Z,-80.6582833,174.4613,327.99800891781194,34.71128854798324,-2.135532227599879
2018-10-09T07:30:00Z,-80.6582833,174.4613,327.9957818692173,34.711131381032146,-2.135546155651279
2018-10-09T08:00:00Z,-80.6582833,174.4613,327.9935104466714,34.71097100790188,-2.135560319380142
2018-10-09T08:30:00Z,-80.6582833,174.4613,327.9911958904905,34.710807969996765,-2.135574719305489
2018-10-09T09:00:00Z,-80.6582833,174.4613,327.9888396138057,34.710642825902134,-2.1355893544452687
2018-10-09T09:30:00Z,-80.6582833,174.4613,327.9864432121975,34.71047614912785,-2.135604222242322
2018-10-09T10:00:00Z,-80.6582833,174.4613,327.9840084727598,34.71030852572935,-2.1356193184956664
2018-10-09T10:30:00Z,-80.6582833,174.4613,327.9815373825074,34.71014055181429,-2.135634637297452
2018-10-09T11:00:00Z,-80.6582833,174.4613,327.97903213604434,34.70997283094371,-2.1356501709759224
2018-10-09T11:30:00Z,-80.6582833,174.4613,327.9764951424102,34.70980597143712,-2.135665910044689
2018-10-09T12:00:00Z,-80.6582833,174.4613,327.9739290310277,34.70964058359171,-2.1356818431586087
2018-10-09T12:30:00Z,-80.6582833,174.4613,327.9713366566775,34.70947727682638,-2.135697957076531
2018-10-09T13:00:00Z,-80.6582833,174.4613,327.9687211034297,34.7093166567621,-2.1357142366311423
2018-10-09T13:30:00Z,-80.6582833,174.4613,327.9660856874679,34.70915932225029,-2.135730664706136
2018-10-09T14:00:00Z,-80.6582833,174.4613,327.96343395874555,34.70900586236171,-2.1357472222208784
2018-10-09T14:30:00Z,-80.6582833,174.4613,327.96076970141974,34.70885685334878,-2.1357638881227388
2018-10-09T15:00:00Z,-80.6582833,174.4613,327.9580969330159,34.70871285559433,-2.135780639387208
2018-10-09T15:30:00Z,-80.6582833,174.4613,327.95541990228094,34.70857441056063,-2.1357974510259057
2018-10-09T16:00:00Z,-80.6582833,174.4613,327.9527430856904,34.708442037752334,-2.135814296102557
2018-10-09T16:30:00Z,-80.6582833,174.4613,327.9500711825815,34.70831623170747,-2.135831145756967
2018-10-09T17:00:00Z,-80.6582833,174.4613,327.94740910889425,34.70819745903087,-2.135847969237026
2018-10-09T17:30:00Z,-80.6582833,174.4613,327.9447619895051,34.708086155484125,-2.135864733938711
2018-10-09T18:00:00Z,-80.6582833,174.4613,327.9421351491518,34.70798272314663,-2.1358814054540547
2018-10-09T18:30:00Z,-80.6582833,174.4613,327.93953410195184,34.707887527661995,-2.135897947627
2018-10-09T19:00:00Z,-80.6582833,174.4613,327.936964539526,34.70780089558404,-2.135914322617041
2018-10-09T19:30:00Z,-80.6582833,174.4613,327.9344323177485,34.707723111836415,-2.135930490970516
2018-10-09T20:00:00Z,-80.6582833,174.4613,327.93194344215146,34.70765441729972,-2.135946411699392
2018-10-09T20:30:00Z,-80.6582833,174.4613,327.92950405202043,34.707595006539634,-2.135962042367356
2018-10-09T21:00:00Z,-80.6582833,174.4613,327.92712040322715,34.70754502568899,-2.135977339182998
2018-10-09T21:30:00Z,-80.6582833,174.4613,327.9247988498506,34.70750457049684,-2.1359922570998355
2018-10-09T22:00:00Z,-80.6582833,174.4613,327.92254582465006,34.707473684556255,-2.1360067499229194
2018-10-09T22:30:00Z,-80.6582833,174.4613,327.92036781845616,34.70745235772273,-2.136020770421728
2018-10-09T23:00:00Z,-80.6582833,174.4613,327.918271358559,34.70744052473391,-2.136034270449016
2018-10-09T23:30:00Z,-80.6582833,174.4613,327.9162629861744,34.707438064041,-2.136047201065309
2018-10-10T00:00:00Z,-80.6582833,174.4613,327.91434923307963,34.70744479686117,-2.136059512668638
2018-10-10T00:30:00Z,-80.6582833,174.4613,327.912536597516,34.70746048645957,-2.136071155129166
2018-10-10T01:00:00Z,-80.6582833,174.4613,327.91083151945884,34.70748483766883,-2.1360820779282688
2018-10-10T01:30:00Z,-80.6582833,174.4613,327.9092403553651,34.707517496652535,-2.1360922303016774
2018-10-10T02:00:00Z,-80.6582833,174.4613,327.9077693525113,34.70755805091876,-2.136101561386208
2018-10-10T02:30:00Z,-80.6582833,174.4613,327.90642462303776,34.70760602958828,-2.1361100203696504
2018-10-10T03:00:00Z,-80.6582833,174.4613,327.90521211782425,34.70766090392114,-2.1361175566433177
2018-10-10T03:30:00Z,-80.6582833,174.4613,327.904137600318,34.707722088104326,-2.136124119956792
2018-10-10T04:00:00Z,-80.6582833,174.4613,327.9032066204443,34.70778894030187,-2.1361296605743485
2018-10-10T04:30:00Z,-80.6582833,174.4613,327.9024244887281,34.707860763967766,-2.1361341294325644
2018-10-10T05:00:00Z,-80.6582833,174.4613,327.901796250759,34.70793680942079,-2.1361374782985925
2018-10-10T05:30:00Z,-80.6582833,174.4613,327.90132666212867,34.708016275679256,-2.1361396599285687
2018-10-10T06:00:00Z,-80.6582833,174.4613,327.9010201639757,34.708098312552366,-2.136140628225638
2018-10-10T06:30:00Z,-80.6582833,174.4613,327.9008808592658,34.70818202298376,-2.1361403383970483
2018-10-10T07:00:00Z,-80.6582833,174.4613,327.90091248993895,34.708266465641515,-2.1361387471097912
2018-10-10T07:30:00Z,-80.6582833,174.4613,327.9011184150503,34.7083506577479,-2.1361358126442447
2018-10-10T08:00:00Z,-80.6582833,174.4613,327.90150159002894,34.708433578140706,-2.136131495045285
2018-10-10T08:30:00Z,-80.6582833,174.4613,327.9020645471762,34.70851417055704,-2.136125756270345
2018-10-10T09:00:00Z,-80.6582833,174.4613,327.90280937752044,34.70859134712917,-2.136118560333877
2018-10-10T09:30:00Z,-80.6582833,174.4613,327.9037377141396,34.70866399208116,-2.136109873447724
2018-10-10T10:00:00Z,-80.6582833,174.4613,327.9048507170586,34.708730965613555,-2.136099664156871
2018-10-10T10:30:00Z,-80.6582833,174.4613,327.90614905982227,34.70879110796274,-2.1360879034700924
2018-10-10T11:00:00Z,-80.6582833,174.4613,327.90763291783594,34.70884324362052,-2.136074564984993
2018-10-10T11:30:00Z,-80.6582833,174.4613,327.9093019585616,34.70888618569829,-2.136059625006985
2018-10-10T12:00:00Z,-80.6582833,174.4613,327.9111553336468,34.70891874041976,-2.136043062661737
2018-10-10T12:30:00Z,-80.6582833,174.4613,327.91319167305653,34.70893971172492,-2.1360248600006653
2018-10-10T13:00:00Z,-80.6582833,174.4613,327.9154090812692,34.70894790596767,-2.1360050020990355
2018-10-10T13:30:00Z,-80.6582833,174.4613,327.9178051355896,34.70894213668836,-2.1359834771463
2018-10-10T14:00:00Z,-80.6582833,174.4613,327.9203768866183,34.7089212294424,-2.135960276528274
2018-10-10T14:30:00Z,-80.6582833,174.4613,327.92312086091266,34.708884026665245,-2.135935394900808
2018-10-10T15:00:00Z,-80.6582833,174.4613,327.92603306585966,34.70882939255378,-2.1359088302546256
2018-10-10T15:30:00Z,-80.6582833,174.4613,327.9291089967728,34.70875621794372,-2.135880583971037
2018-10-10T16:00:00Z,-80.6582833,174.4613,327.9323436462128,34.70866342516248,-2.13585066086825
2018-10-10T16:30:00Z,-80.6582833,174.4613,327.93573151552334,34.70854997283688,-2.135819069238032
2018-10-10T17:00:00Z,-80.6582833,174.4613,327.9392666285597,34.70841486063456,-2.1357858208725284
2018-10-10T17:30:00Z,-80.6582833,174.4613,327.9429425475798,34.70825713391865,-2.1357509310810463
2018-10-10T18:00:00Z,-80.6582833,174.4613,327.94675239125365,34.708075888294736,-2.135714418696653
2018-10-10T18:30:00Z,-80.6582833,174.4613,327.9506888547384,34.707870274029986,-2.135676306072491
2018-10-10T19:00:00Z,-80.6582833,174.4613,327.9547442317555,34.70763950032391,-2.13563661906772
2018-10-10T19:30:00Z,-80.6582833,174.4613,327.95891043859496,34.70738283941126,-2.135595387023036
2018-10-10T20:00:00Z,-80.6582833,174.4613,327.96317903996146,34.70709963047787,-2.1355526427257825
2018-10-10T20:30:00Z,-80.6582833,174.4613,327.9675412765709,34.706789283370455,-2.1355084223646403
2018-10-10T21:00:00Z,-80.6582833,174.4613,327.9719880943901,34.7064512820828,-2.135462765473996
2018-10-10T21:30:00Z,-80.6582833,174.4613,327.9765101754097,34.706085188000685,-2.1354157148680555
2018-10-10T22:00:00Z,-80.6582833,174.4613,327.9810979698278,34.70569064288958,-2.1353673165648703
2018-10-10T22:30:00Z,-80.6582833,174.4613,327.985741729516,34.70526737160935,-2.1353176197004013
2018-10-10T23:00:00Z,-80.6582833,174.4613,327.9904315426305,34.70481518454169,-2.13526667643287
2018-10-10T23:30:00Z,-80.6582833,174.4613,327.9951573692261,34.704333979716885,-2.1352145418376023
2018-10-11T00:00:00Z,-80.6582833,174.4613,327.99990907772224,34.70382374462768,-2.1351612737926544
2018-10-11T00:30:00Z,-80.6582833,174.4613,328.00467648206734,34.70328455771927,-2.13510693285552
2018-10-11T01:00:00Z,-80.6582833,174.4613,328.00944937944155,34.70271658954567,-2.135051582131257
2018-10-11T01:30:00Z,-80.6582833,174.4613,328.0142175883341,34.70212010358407,-2.134995287132407
2018-10-11T02:00:00Z,-80.6582833,174.4613,328.0189709868279,34.70149545670006,-2.1349381156311056
2018-10-11T02:30:00Z,-80.6582833,174.4613,328.02369955092433,34.700843099258265,-2.1348801375038047
2018-10-11T03:00:00Z,-80.6582833,174.4613,328.0283933927335,34.70016357487406,-2.134821424569082
2018-10-11T03:30:00Z,-80.6582833,174.4613,328.0330427983637,34.69945751980376,-2.134762050419001
2018-10-11T04:00:00Z,-80.6582833,174.4613,328.03763826533327,34.69872566197203,-2.134702090244529
2018-10-11T04:30:00Z,-80.6582833,174.4613,328.0421705393381,34.69796881963694,-2.1346416206555645
2018-10-11T05:00:00Z,-80.6582833,174.4613,328.0466306502041,34.69718789969447,-2.134580719496088
2018-10-11T05:30:00Z,-80.6582833,174.4613,328.0510099468594,34.69638389562569,-2.134519465655041
2018-10-11T06:00:00Z,-80.6582833,174.4613,328.055300131162,34.69555788509184,-2.134457938873485
2018-10-11T06:30:00Z,-80.6582833,174.4613,328.0594932904272,34.69471102718346,-2.1343962195486608
2018-10-11T07:00:00Z,-80.6582833,174.4613,328.0635819284979,34.69384455933154,-2.134334388535547
2018-10-11T07:30:00Z,-80.6582833,174.4613,328.0675589952132,34.692959793890104,-2.1342725269465435
2018-10-11T08:00:00Z,-80.6582833,174.4613,328.0714179141317,34.69205811440104,-2.134210715949904
2018-10-11T08:30:00Z,-80.6582833,174.4613,328.07515260837835,34.691140971553224,-2.1341490365675515
2018-10-11T09:00:00Z,-80.6582833,174.4613,328.078757524487,34.6902098788497,-2.134087569472908
2018-10-11T09:30:00Z,-80.6582833,174.4613,328.0822276541228,34.68926640799751,-2.134026394789375
2018-10-11T10:00:00Z,-80.6582833,174.4613,328.0855585535767,34.688312184036434,-2.1339655918900884
2018-10-11T10:30:00Z,-80.6582833,174.4613,328.0887463609333,34.68734888022372,-2.133905239199593
2018-10-11T11:00:00Z,-80.6582833,174.4613,328.09178781082585,34.68637821269328,-2.133845413998035
2018-10-11T11:30:00Z,-80.6582833,174.4613,328.0946802467004,34.68540193490858,-2.13378619222849
2018-10-11T12:00:00Z,-80.6582833,174.4613,328.097421630525,34.6844218319297,-2.133727648308043
2018-10-11T12:30:00Z,-80.6582833,174.4613,328.10001054988925,34.683439714515515,-2.1336698549431614
2018-10-11T13:00:00Z,-80.6582833,174.4613,328.1024462224528,34.68245741308333,-2.133612882949981
2018-10-11T13:30:00Z,-80.6582833,174.4613,328.1047284977135,34.68147677154815,-2.133556801080005
2018-10-11T14:00:00Z,-80.6582833,174.4613,328.1068578560782,34.680499641065175,-2.133501675851773
2018-10-11T14:30:00Z,-80.6582833,174.4613,328.1088354052304,34.67952787369914,-2.133447571388995
2018-10-11T15:00:00Z,-80.6582833,174.4613,328.110662873804,34.678563316044496,-2.133394549265604
2018-10-11T15:30:00Z,-80.6582833,174.4613,328.11234260238456,34.677607802821015,-2.133342668358228
2018-10-11T16:00:00Z,-80.6582833,174.4613,328.1138775318682,34.67666315046929,-2.133291984706453
2018-10-11T16:30:00Z,-80.6582833,174.4613,328.11527118922777,34.67573115077086,-2.1332425513813
2018-10-11T17:00:00Z,-80.6582833,174.4613,328.1165276707408,34.67481356451762,-2.1331944183622618
2018-10-11T17:30:00Z,-80.6582833,174.4613,328.1176516227514,34.673912115255035,-2.133147632423237
2018-10-11T18:00:00Z,-80.6582833,174.4613,328.118648220047,34.67302848312335,-2.133102237027644
2018-10-11T18:30:00Z,-80.6582833,174.4613,328.119523141943,34.67216429882107,-2.1330582722329723
2018-10-11T19:00:00Z,-80.6582833,174.4613,328.1202825461788,34.67132113771379,-2.1330157746050133
2018-10-11T19:30:00Z,-80.6582833,174.4613,328.1209330407415,34.67050051411182,-2.132974777141924
2018-10-11T20:00:00Z,-80.6582833,174.4613,328.1214816537391,34.6697038757387,-2.1329353092083068
2018-10-11T20:30:00Z,-80.6582833,174.4613,328.1219358014599,34.66893259841232,-2.132897396479386
2018-10-11T21:00:00Z,-80.6582833,174.4613,328.1223032547575,34.668187980959566,-2.132861060895383
2018-10-11T21:30:00Z,-80.6582833,174.4613,328.1225921039147,34.667471240384295,-2.1328263206261147
2018-10-11T22:00:00Z,-80.6582833,174.4613,328.1228107221435,34.66678350730769,-2.132793190045817
2018-10-11T22:30:00Z,-80.6582833,174.4613,328.12296772788494,34.6661258216989,-2.1327616797181617
2018-10-11T23:00:00Z,-80.6582833,174.4613,328.12307194608,34.66549912891258,-2.1327317963913948
2018-10-11T23:30:00Z,-80.6582833,174.4613,328.1231323685876,34.664904276049114,-2.1327035430034966
2018-10-12T00:00:00Z,-80.6582833,174.4613,328.1231581139282,34.6643420086516,-2.1326769186972143
2018-10-12T00:30:00Z,-80.6582833,174.4613,328.12315838653666,34.66381296775279,-2.1326519188448056
2018-10-12T01:00:00Z,-80.6582833,174.4613,328.1231424357104,34.66331768728324,-2.132628535082289
2018-10-12T01:30:00Z,-80.6582833,174.4613,328.1231195144384,34.66285659185142,-2.132606755352958
2018-10-12T02:00:00Z,-80.6582833,174.4613,328.1230988383004,34.66242999490386,-2.1325865639599164
2018-10-12T02:30:00Z,-80.6582833,174.4613,328.12308954462287,34.66203809727312,-2.1325679416273253
2018-10-12T03:00:00Z,-80.6582833,174.4613,328.12310065207794,34.661680986118995,-2.132550865570069
2018-10-12T03:30:00Z,-80.6582833,174.4613,328.1231410209106,34.661358634267245,-2.1325353095714963
2018-10-12T04:00:00Z,-80.6582833,174.4613,328.12321931397423,34.661070899948584,-2.132521244068875
2018-10-12T04:30:00Z,-80.6582833,174.4613,328.1233439587529,34.660817526938914,-2.1325086362461976
2018-10-12T05:00:00Z,-80.6582833,174.4613,328.1235231105439,34.660598145100394,-2.132497450133928
2018-10-12T05:30:00Z,-80.6582833,174.4613,328.1237646169658,34.66041227132149,-2.132487646715296
2018-10-12T06:00:00Z,-80.6582833,174.4613,328.12407598395606,34.6602593108523,-2.1324791840387127
2018-10-12T06:30:00Z,-80.6582833,174.4613,328.12446434341007,34.660138559030315,-2.132472017335881
2018-10-12T07:00:00Z,-80.6582833,174.4613,328.12493642260904,34.660049203390074,-2.1324660991451587
2018-10-12T07:30:00Z,-80.6582833,174.4613,328.1254985155737,34.65999032614881,-2.132461379439743
2018-10-12T08:00:00Z,-80.6582833,174.4613,328.1261564564738,34.65996090705883,-2.1324578057602097
2018-10-12T08:30:00Z,-80.6582833,174.4613,328.1269155952101,34.65995982661583,-2.1324553233509875
2018-10-12T09:00:00Z,-80.6582833,174.4613,328.1277807752796,34.659985869611404,-2.132453875300296
2018-10-12T09:30:00Z,-80.6582833,174.4613,328.12875631401937,34.66003772901618,-2.132453402683121
